unique_id,ds,cutoff,y,RandomForest,XGBoost,LightGBM,fit_time_seconds
76,2023-01-28 03:00:00,2023-01-27 15:00:00,3.6179515e-09,2.2328576709574477e-09,2.232933e-09,3.870745695102747e-09,121.30596041679382
76,2023-01-28 06:00:00,2023-01-27 15:00:00,3.9160395e-09,2.2328576709574477e-09,2.232933e-09,4.243866994250816e-09,121.30596041679382
76,2023-01-28 09:00:00,2023-01-27 15:00:00,3.1863627e-09,2.2328576709574477e-09,2.232933e-09,3.46832848076161e-09,121.30596041679382
76,2023-01-28 12:00:00,2023-01-27 15:00:00,1.1448503e-09,2.2328576709574477e-09,2.232933e-09,1.2903620668360335e-09,121.30596041679382
76,2023-01-28 15:00:00,2023-01-27 15:00:00,3.0604408e-10,2.2328576709574477e-09,2.232933e-09,3.631226502555484e-10,121.30596041679382
77,2023-01-27 18:00:00,2023-01-27 15:00:00,2.9868324e-10,2.2328576709574477e-09,2.232933e-09,2.535960169767838e-10,121.30596041679382
77,2023-01-27 21:00:00,2023-01-27 15:00:00,7.4797296e-10,2.2328576709574477e-09,2.232933e-09,6.556792830458727e-10,121.30596041679382
77,2023-01-28 00:00:00,2023-01-27 15:00:00,2.8999467e-09,2.2328576709574477e-09,2.232933e-09,2.7504144371022384e-09,121.30596041679382
77,2023-01-28 03:00:00,2023-01-27 15:00:00,4.3287285e-09,2.2328576709574477e-09,2.232933e-09,3.924688760461043e-09,121.30596041679382
77,2023-01-28 06:00:00,2023-01-27 15:00:00,4.511105e-09,2.2328576709574477e-09,2.232933e-09,4.251379197618554e-09,121.30596041679382
77,2023-01-28 09:00:00,2023-01-27 15:00:00,2.9334637e-09,2.2328576709574477e-09,2.232933e-09,3.5113512018453835e-09,121.30596041679382
77,2023-01-28 12:00:00,2023-01-27 15:00:00,9.589555e-10,2.2328576709574477e-09,2.232933e-09,1.1367300890376885e-09,121.30596041679382
77,2023-01-28 15:00:00,2023-01-27 15:00:00,2.8806024e-10,2.2328576709574477e-09,2.232933e-09,3.0219450637279714e-10,121.30596041679382
