pollutant,horizon,unique_id,model,MAE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
go3,14days,72,Theta,1.308084787611517e-08,12.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,72,ETS,1.3123917985779133e-08,13.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,72,XGBoost,1.3385793127057768e-08,14.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,72,Naive,1.6942816261606264e-08,15.0,72,-25.0,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,73,NBEATS-I,8.473620463557329e-09,1.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,NBEATS-G,8.589843760842573e-09,2.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,NHITS,8.605417148635534e-09,3.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,LightGBM,8.926474281592724e-09,4.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,GRU,9.339902508455455e-09,5.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,LSTM,9.442656724536766e-09,6.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,RandomForest,1.0223531084771187e-08,7.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,Arima,1.1881112132512036e-08,8.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,SeasonalNaive-8,1.1881112132512036e-08,8.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,SeasonalNaive-56,1.204964175369481e-08,10.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,Theta,1.2419680810930797e-08,11.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,ETS,1.2420979255816076e-08,12.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,Informer,1.2850898930428019e-08,13.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,XGBoost,1.4057212905038785e-08,14.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,73,Naive,1.7545845147671725e-08,15.0,73,-25.0,-49.0,41.0,PR,Paraná,4.0,Sul
go3,14days,74,NBEATS-I,8.259364374356599e-09,1.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,NBEATS-G,8.446585410122786e-09,2.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,NHITS,8.447248051380071e-09,3.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,LightGBM,8.54873908276593e-09,4.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,LSTM,8.860645156489749e-09,5.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,GRU,8.891657174905234e-09,6.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,RandomForest,1.002436116144949e-08,7.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,ETS,1.0815276653490248e-08,8.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,Theta,1.0849509841821984e-08,9.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,Arima,1.1242389611863559e-08,10.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,SeasonalNaive-8,1.1242389611863559e-08,10.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,SeasonalNaive-56,1.1866977467146116e-08,12.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,Informer,1.2162282200312906e-08,13.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,XGBoost,1.2955895111619889e-08,14.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,74,Naive,1.4710362652018582e-08,15.0,74,-25.0,-48.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,LightGBM,8.92667718976877e-09,1.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,NBEATS-G,9.479502247970718e-09,2.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,NBEATS-I,9.507770504462088e-09,3.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,NHITS,9.536130764813092e-09,4.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,LSTM,1.008126364685274e-08,5.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,GRU,1.012381727416465e-08,6.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,RandomForest,1.0621402109732965e-08,7.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,Informer,1.0877765964156422e-08,8.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,Theta,1.1397007363576717e-08,9.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,Arima,1.2077169263770233e-08,10.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,SeasonalNaive-8,1.2077169263770233e-08,10.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,XGBoost,1.2378766503155821e-08,12.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,SeasonalNaive-56,1.272015081603405e-08,13.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,ETS,1.2803021785618571e-08,14.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,75,Naive,1.4603586345433266e-08,15.0,75,-24.25,-54.25,41.0,PR,Paraná,4.0,Sul
go3,14days,76,LightGBM,9.250948047109524e-09,1.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,NBEATS-I,9.355664541602055e-09,2.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,NBEATS-G,9.359095046703564e-09,3.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,NHITS,9.453370449201973e-09,4.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,GRU,9.963047420946177e-09,5.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,LSTM,1.0197258617719995e-08,6.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,RandomForest,1.0520021552573424e-08,7.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,Informer,1.1527138947443435e-08,8.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,Theta,1.1670998554333197e-08,9.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,Arima,1.2175320059042457e-08,10.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,SeasonalNaive-8,1.2175320059042457e-08,10.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,XGBoost,1.281343628234915e-08,12.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,SeasonalNaive-56,1.2840413182326663e-08,13.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,ETS,1.3212146067876583e-08,14.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,76,Naive,1.5473833207051007e-08,15.0,76,-24.25,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,77,NBEATS-I,8.869242079504558e-09,1.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,LightGBM,8.92031172708771e-09,2.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,NBEATS-G,8.951794049379402e-09,3.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,NHITS,9.038825285948883e-09,4.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,GRU,9.6750530604792e-09,5.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,LSTM,1.0011804475146577e-08,6.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,RandomForest,1.0242963129848238e-08,7.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,Theta,1.1252964389812133e-08,8.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,Informer,1.1506447710570512e-08,9.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,Arima,1.1650323945249675e-08,10.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,SeasonalNaive-8,1.1650323945249675e-08,10.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,ETS,1.2163157009059618e-08,12.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,SeasonalNaive-56,1.2295991698114017e-08,13.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,XGBoost,1.27147135173544e-08,14.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,77,Naive,1.5026340855623272e-08,15.0,77,-24.25,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,78,NBEATS-I,8.529045332012746e-09,1.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,NBEATS-G,8.598765919336796e-09,2.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,NHITS,8.754638625692877e-09,3.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,LightGBM,8.814617452238471e-09,4.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,GRU,9.422420634703395e-09,5.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,LSTM,9.72160563404364e-09,6.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,RandomForest,1.0102338565583596e-08,7.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,Arima,1.1286924644692533e-08,8.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,SeasonalNaive-8,1.1286924644692533e-08,8.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,Theta,1.1333169963237883e-08,10.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,SeasonalNaive-56,1.1859729832803913e-08,11.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,Informer,1.1903131676769684e-08,12.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,ETS,1.2137005685816754e-08,13.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,XGBoost,1.3195648579615538e-08,14.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,78,Naive,1.5579960427412334e-08,15.0,78,-24.25,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,79,NBEATS-I,8.641110663599305e-09,1.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,NBEATS-G,8.696411702056653e-09,2.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,NHITS,8.835539889093737e-09,3.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,LightGBM,9.072443783879328e-09,4.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,GRU,9.420188293464403e-09,5.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,LSTM,9.584507933906758e-09,6.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,RandomForest,1.0328851880012876e-08,7.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,Arima,1.1488363305280395e-08,8.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,SeasonalNaive-8,1.1488363305280395e-08,8.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,ETS,1.162507433074703e-08,10.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,SeasonalNaive-56,1.1783635983770097e-08,11.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,Theta,1.1908144753094629e-08,12.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,Informer,1.2273426187083052e-08,13.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,XGBoost,1.352332997068588e-08,14.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,79,Naive,1.618539698609603e-08,15.0,79,-24.25,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,80,NBEATS-I,8.989687880754951e-09,1.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,NBEATS-G,9.067551693360567e-09,2.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,NHITS,9.167013110156437e-09,3.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,LightGBM,9.555291673570397e-09,4.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,GRU,9.674590672323122e-09,5.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,LSTM,9.846416140961783e-09,6.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,RandomForest,1.0350995453153612e-08,7.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,Arima,1.2202858939480389e-08,8.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,SeasonalNaive-8,1.2202858939480389e-08,8.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,SeasonalNaive-56,1.223490930912154e-08,10.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,ETS,1.2344366905816856e-08,11.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,Theta,1.2443973532623198e-08,12.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,Informer,1.2524860030143674e-08,13.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,XGBoost,1.3285660243117355e-08,14.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,80,Naive,1.5982770053970502e-08,15.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,81,NBEATS-I,9.113483798487686e-09,1.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,NHITS,9.17067696076584e-09,2.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,NBEATS-G,9.229486023851118e-09,3.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,GRU,9.710646541706905e-09,4.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,LSTM,9.777424671868537e-09,5.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,LightGBM,9.786387556587464e-09,6.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,RandomForest,1.0473232069513944e-08,7.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,ETS,1.2325825302226364e-08,8.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,SeasonalNaive-56,1.2375418336743377e-08,9.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,Arima,1.2409228620492674e-08,10.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,SeasonalNaive-8,1.2409228620492674e-08,10.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,Theta,1.2442946299901708e-08,12.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,Informer,1.2737003119109632e-08,13.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,XGBoost,1.3386992424208672e-08,14.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,81,Naive,1.6013003735442603e-08,15.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,87,LightGBM,9.037425392404494e-09,1.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,NBEATS-G,9.210113234795272e-09,2.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,NBEATS-I,9.301950294478601e-09,3.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,NHITS,9.380195031862433e-09,4.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,GRU,9.805079871048963e-09,5.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,LSTM,1.0083799091730943e-08,6.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,RandomForest,1.0510848647018902e-08,7.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,Informer,1.1347824854921397e-08,8.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,Theta,1.1555803077831647e-08,9.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,Arima,1.2122800095515888e-08,10.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,SeasonalNaive-8,1.2122800095515888e-08,10.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,SeasonalNaive-56,1.2902228516701864e-08,12.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,XGBoost,1.291103087582218e-08,13.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,ETS,1.3226384607072072e-08,14.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,87,Naive,1.5884522961247994e-08,15.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
go3,14days,88,NBEATS-I,9.357406655558178e-09,1.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,LightGBM,9.415178689110373e-09,2.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,NBEATS-G,9.416513990921148e-09,3.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,NHITS,9.537094114826853e-09,4.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,GRU,1.0090162344243917e-08,5.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,LSTM,1.0358514209473772e-08,6.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,RandomForest,1.0685268161918524e-08,7.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,Theta,1.2014958731047168e-08,8.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,Informer,1.227770701523042e-08,9.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,Arima,1.2516647643817837e-08,10.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,SeasonalNaive-8,1.2516647643817837e-08,10.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,SeasonalNaive-56,1.282717574902831e-08,12.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,ETS,1.3372467658622114e-08,13.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,XGBoost,1.3579187854048429e-08,14.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,88,Naive,1.7048421241182745e-08,15.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
go3,14days,89,NBEATS-I,9.037759199058406e-09,1.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,NBEATS-G,9.076840969348251e-09,2.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,NHITS,9.240550922236584e-09,3.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,LightGBM,9.25979346464157e-09,4.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,GRU,9.885759608482407e-09,5.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,LSTM,1.0155497732278141e-08,6.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,RandomForest,1.0395384330029287e-08,7.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,Arima,1.209987036522643e-08,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,SeasonalNaive-8,1.209987036522643e-08,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,Theta,1.2257391828113251e-08,10.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,SeasonalNaive-56,1.2539167035777443e-08,11.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,Informer,1.2609324461644995e-08,12.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,ETS,1.29724930971691e-08,13.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,XGBoost,1.3949673396280823e-08,14.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,89,Naive,1.7468712081058115e-08,15.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
go3,14days,90,NBEATS-I,9.258741915085934e-09,1.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,NBEATS-G,9.348576104799754e-09,2.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,NHITS,9.536975040033823e-09,3.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,LightGBM,9.588146290210766e-09,4.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,GRU,1.0006440330000622e-08,5.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,LSTM,1.0286987057826414e-08,6.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,RandomForest,1.0774013392764901e-08,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,Arima,1.2112140590021058e-08,8.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,SeasonalNaive-8,1.2112140590021058e-08,8.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,SeasonalNaive-56,1.2561429485700116e-08,10.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,ETS,1.2808365643531229e-08,11.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,Theta,1.3108247925758972e-08,12.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,Informer,1.3119761027549647e-08,13.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,XGBoost,1.4300384221663497e-08,14.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,90,Naive,1.7037350365341236e-08,15.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
go3,14days,91,NBEATS-I,9.505444141227308e-09,1.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,NBEATS-G,9.603306775001227e-09,2.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,NHITS,9.700561674551417e-09,3.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,LightGBM,9.885341061718167e-09,4.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,GRU,1.0082413320632751e-08,5.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,LSTM,1.0323772934497517e-08,6.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,RandomForest,1.0841362512958409e-08,7.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,Arima,1.2655094167968035e-08,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,SeasonalNaive-8,1.2655094167968035e-08,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,SeasonalNaive-56,1.2757551408623987e-08,10.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,ETS,1.3197999279623405e-08,11.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,Informer,1.3220798460457407e-08,12.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,Theta,1.3385453205609353e-08,13.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,XGBoost,1.4051626280380605e-08,14.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,91,Naive,1.6736603780316287e-08,15.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
go3,14days,92,NBEATS-I,9.36009028743794e-09,1.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,NHITS,9.43227394383522e-09,2.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,NBEATS-G,9.515714522376353e-09,3.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,LightGBM,9.632919099976822e-09,4.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,GRU,9.760382052069667e-09,5.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,LSTM,9.935753178595442e-09,6.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,RandomForest,1.1265498059234692e-08,7.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,Theta,1.2455012974018656e-08,8.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,ETS,1.252302818884886e-08,9.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,SeasonalNaive-56,1.2529091867766428e-08,10.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,Arima,1.2692371884827147e-08,11.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
go3,14days,92,SeasonalNaive-8,1.2692371884827147e-08,11.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
