unique_id,ds,cutoff,GRU,Informer,LSTM,y,fit_time_seconds
54,2023-09-03 12:00:00,2023-09-02 21:00:00,1.6317333e-08,1.8267341e-08,1.5807212e-08,2.5523086e-08,638.7068750858307
54,2023-09-03 15:00:00,2023-09-02 21:00:00,1.2431541e-08,1.8248576e-08,1.2813451e-08,1.6956607e-08,638.7068750858307
54,2023-09-03 18:00:00,2023-09-02 21:00:00,1.2973521e-08,1.818183e-08,1.27889175e-08,9.607344e-09,638.7068750858307
54,2023-09-03 21:00:00,2023-09-02 21:00:00,1.3475653e-08,1.8181108e-08,1.2690884e-08,8.25527e-09,638.7068750858307
54,2023-09-27 06:00:00,2023-09-27 03:00:00,2.1047722e-08,3.389605e-08,2.0413603e-08,3.9875445e-08,638.7068750858307
54,2023-09-27 09:00:00,2023-09-27 03:00:00,2.1702961e-08,3.220946e-08,2.1165539e-08,2.7337146e-08,638.7068750858307
54,2023-09-27 12:00:00,2023-09-27 03:00:00,2.7464516e-08,3.3859703e-08,2.6246159e-08,2.8910165e-08,638.7068750858307
54,2023-09-27 15:00:00,2023-09-27 03:00:00,2.0244554e-08,3.4007634e-08,1.9801965e-08,1.7942575e-08,638.7068750858307
54,2023-09-27 18:00:00,2023-09-27 03:00:00,1.8339051e-08,2.5281421e-08,2.0055028e-08,8.48128e-09,638.7068750858307
54,2023-09-27 21:00:00,2023-09-27 03:00:00,1.921245e-08,2.523662e-08,2.0245835e-08,5.720672e-09,638.7068750858307
54,2023-09-28 00:00:00,2023-09-27 03:00:00,2.2606102e-08,2.5204772e-08,2.2994781e-08,5.2341482e-09,638.7068750858307
54,2023-09-28 03:00:00,2023-09-27 03:00:00,2.5448172e-08,2.5201413e-08,2.5448562e-08,5.5027263e-09,638.7068750858307
54,2023-10-21 12:00:00,2023-10-21 09:00:00,8.177825e-09,9.074836e-09,7.3133175e-09,2.8941614e-08,638.7068750858307
54,2023-10-21 15:00:00,2023-10-21 09:00:00,6.295854e-09,8.563701e-09,4.797487e-09,2.4335868e-08,638.7068750858307
54,2023-10-21 18:00:00,2023-10-21 09:00:00,3.7529606e-09,9.010411e-09,2.171689e-09,1.9757605e-08,638.7068750858307
