unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-05-05 15:00:00,2023-05-04 15:00:00,4.5796518e-09,4.362035e-09,4.5040127e-09,6.2892447e-09,4.647344e-09,4.6922604e-09,3.921464e-09,4.647344e-09,3.470447e-09,4.647344e-09,8.928643182058317e-09,8.929301e-09,5.461123429493487e-09,3.4542285e-09,6.2657897e-09,3.8313983e-09
54,2023-05-29 00:00:00,2023-05-28 21:00:00,5.5612057e-09,5.5002705e-09,5.7567817e-09,3.191604e-09,3.4612384e-09,5.7398255e-09,6.6068675e-09,1.1095856e-08,1.109285e-08,3.4612384e-09,8.928643182058317e-09,8.929301e-09,5.326247952130854e-09,9.273827e-09,5.6108385e-09,9.197965e-09
54,2023-05-29 03:00:00,2023-05-28 21:00:00,6.0499086e-09,6.0144925e-09,6.7034205e-09,2.5294575e-09,3.4612384e-09,6.075401e-09,7.393543e-09,1.1700316e-08,1.0023452e-08,3.4612384e-09,8.928643182058317e-09,8.929301e-09,6.133890726932737e-09,9.741842e-09,5.7005822e-09,9.976599e-09
54,2023-05-29 06:00:00,2023-05-28 21:00:00,6.241006e-09,5.9782534e-09,6.8683117e-09,2.624556e-09,3.4612384e-09,6.2064514e-09,7.31214e-09,1.0496758e-08,7.548741e-09,3.4612384e-09,8.928643182058317e-09,8.929301e-09,6.380256430552193e-09,8.562957e-09,5.604841e-09,9.15632e-09
54,2023-05-29 09:00:00,2023-05-28 21:00:00,6.7740413e-09,6.739321e-09,7.1166664e-09,2.3857845e-09,3.4612384e-09,6.4150183e-09,7.3186897e-09,1.0804246e-08,6.1780714e-09,3.4612384e-09,8.928643182058317e-09,8.929301e-09,6.633494323262315e-09,9.329413e-09,5.606541e-09,9.591631e-09
54,2023-05-29 12:00:00,2023-05-28 21:00:00,8.280676e-09,6.6951418e-09,7.1105797e-09,3.587024e-09,3.4612384e-09,4.3692894e-09,6.167618e-09,6.405614e-09,5.5855764e-10,3.4612384e-09,8.928643182058317e-09,8.929301e-09,8.15384491080586e-09,8.481452e-09,5.164927e-09,8.654407e-09
54,2023-05-29 15:00:00,2023-05-28 21:00:00,4.580458e-09,4.3370276e-09,4.5870263e-09,3.6127679e-09,3.4612384e-09,2.0067301e-09,3.9929846e-09,5.2536855e-09,4.4005937e-09,3.4612384e-09,8.928643182058317e-09,8.929301e-09,6.510921903072267e-09,6.203968e-09,5.2884945e-09,6.9947244e-09
54,2023-05-29 18:00:00,2023-05-28 21:00:00,3.56327e-09,3.4702567e-09,3.799631e-09,3.561875e-09,3.4612384e-09,2.1064357e-09,3.5257268e-09,4.07697e-09,6.6858306e-09,3.4612384e-09,8.928643182058317e-09,8.929301e-09,5.672245532820033e-09,4.6379056e-09,5.029786e-09,5.3526956e-09
54,2023-05-29 21:00:00,2023-05-28 21:00:00,5.689703e-09,5.0342477e-09,5.264722e-09,4.7381765e-09,3.4612384e-09,3.445968e-09,4.373815e-09,3.4612384e-09,7.7426545e-09,3.4612384e-09,8.928643182058317e-09,8.929301e-09,6.2019520238853624e-09,4.5190225e-09,5.3139204e-09,4.970391e-09
54,2023-06-22 06:00:00,2023-06-22 03:00:00,7.652129e-09,7.497007e-09,7.478756e-09,7.224248e-09,8.186902e-09,8.096242e-09,9.5259685e-09,5.094064e-09,1.9262816e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,7.578216087747153e-09,5.142393e-09,7.747337e-09,4.660055e-09
54,2023-06-22 09:00:00,2023-06-22 03:00:00,7.503208e-09,7.1092776e-09,7.1058452e-09,6.2798935e-09,8.186902e-09,8.082297e-09,9.544919e-09,5.292042e-09,1.7401707e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,7.140290588664246e-09,5.271246e-09,7.5325755e-09,4.963685e-09
54,2023-06-22 12:00:00,2023-06-22 03:00:00,7.605156e-09,7.4455895e-09,7.112626e-09,6.130435e-09,8.186902e-09,6.9164297e-09,8.340098e-09,1.1879813e-08,2.3931284e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,8.943319164689968e-09,7.158389e-09,7.711566e-09,5.950816e-09
54,2023-06-22 15:00:00,2023-06-22 03:00:00,6.062867e-09,6.9199464e-09,6.2727263e-09,8.16382e-09,8.186902e-09,4.618048e-09,5.9995444e-09,1.2030998e-08,1.8376554e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,7.584960150047569e-09,6.1825465e-09,7.744385e-09,5.606909e-09
54,2023-06-22 18:00:00,2023-06-22 03:00:00,5.4741816e-09,5.6399125e-09,5.3083946e-09,1.0056677e-08,8.186902e-09,4.1278816e-09,5.528961e-09,1.0114643e-08,1.7034001e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,6.936911428618213e-09,4.845832e-09,6.149354e-09,4.5051474e-09
54,2023-06-22 21:00:00,2023-06-22 03:00:00,5.786928e-09,5.440018e-09,5.3435594e-09,1.1209487e-08,8.186902e-09,5.0246363e-09,6.4413976e-09,9.487621e-09,1.822154e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,7.553776368907031e-09,4.992531e-09,6.1101857e-09,4.5130593e-09
54,2023-06-23 00:00:00,2023-06-22 03:00:00,6.521819e-09,5.767524e-09,5.726684e-09,8.582414e-09,8.186902e-09,7.32346e-09,8.7476e-09,8.647873e-09,2.2553963e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,8.044832159260946e-09,5.2355746e-09,6.128114e-09,4.8853077e-09
54,2023-06-23 03:00:00,2023-06-22 03:00:00,6.78075e-09,6.6564665e-09,5.748158e-09,7.578102e-09,8.186902e-09,8.186487e-09,9.606137e-09,8.186902e-09,2.766685e-09,8.186902e-09,8.928643182058317e-09,8.929301e-09,7.852148183586504e-09,5.4383915e-09,7.113926e-09,5.3122275e-09
