unique_id,ds,cutoff,NBEATS-I,NBEATS-G,NHITS,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,RandomForest,XGBoost,LightGBM,GRU,Informer,LSTM
54,2023-07-17 00:00:00,2023-07-16 09:00:00,1.7029803e-08,1.69224e-08,1.8183723e-08,1.0287652e-08,5.624509e-09,1.5062227e-08,1.568748e-08,5.624509e-09,1.3612025e-08,1.46216275e-08,2.4402468274780465e-08,3.3331744e-08,1.7328992942911356e-08,1.5859557e-08,2.5258746e-08,1.417444e-08
54,2023-07-17 03:00:00,2023-07-16 09:00:00,2.3276996e-08,2.3933124e-08,2.3357217e-08,7.457513e-09,1.3625191e-08,1.803323e-08,1.6756935e-08,1.3625191e-08,2.2252458e-08,1.46216275e-08,2.4402468274780465e-08,3.3331744e-08,1.9658525102989437e-08,2.1963878e-08,2.2557957e-08,2.11333e-08
54,2023-08-09 18:00:00,2023-08-09 15:00:00,4.8703033e-08,4.830781e-08,4.8569845e-08,5.1073442e-08,5.1346078e-08,5.1189737e-08,7.023307e-08,5.1346078e-08,5.2449614e-08,4.9710682e-08,5.779966048435291e-08,3.3331744e-08,4.9845091260178134e-08,5.397625e-08,5.326242e-08,5.3879194e-08
54,2023-08-09 21:00:00,2023-08-09 15:00:00,4.223477e-08,4.2428244e-08,4.1326714e-08,4.7480224e-08,5.1431186e-08,3.5288025e-08,5.090982e-08,5.1431186e-08,2.9272098e-08,4.9710682e-08,4.291494902214397e-08,3.3331744e-08,4.25255719762267e-08,4.5855064e-08,4.4110216e-08,4.698868e-08
54,2023-08-10 00:00:00,2023-08-09 15:00:00,3.6769823e-08,3.7632944e-08,3.863501e-08,4.6797886e-08,5.4901385e-08,2.8812767e-08,3.391492e-08,5.4901385e-08,1.7094195e-08,4.9710682e-08,2.4402468274780465e-08,3.3331744e-08,4.006620004339245e-08,3.8399e-08,3.6805435e-08,3.953378e-08
54,2023-08-10 03:00:00,2023-08-09 15:00:00,3.992821e-08,4.119589e-08,4.2832305e-08,4.7577966e-08,5.915684e-08,3.1538754e-08,3.6221213e-08,5.915684e-08,1.7640382e-08,4.9710682e-08,2.4402468274780465e-08,3.3331744e-08,4.2972517020730455e-08,3.9798337e-08,3.829475e-08,4.231408e-08
54,2023-08-10 06:00:00,2023-08-09 15:00:00,4.0250875e-08,4.21609e-08,4.2435584e-08,4.4296915e-08,6.223842e-08,3.276574e-08,3.731376e-08,6.223842e-08,1.698276e-08,4.9710682e-08,2.4402468274780465e-08,3.3331744e-08,4.2985703199712283e-08,4.199435e-08,4.5336613e-08,4.45438e-08
54,2023-08-10 09:00:00,2023-08-09 15:00:00,3.5190503e-08,3.727281e-08,3.4804792e-08,3.397997e-08,5.872268e-08,2.8550476e-08,3.1420427e-08,5.872268e-08,1.242917e-08,4.9710682e-08,2.4402468274780465e-08,3.3331744e-08,3.7734081283123325e-08,3.803286e-08,4.331839e-08,4.0615287e-08
54,2023-08-10 12:00:00,2023-08-09 15:00:00,3.4749437e-08,3.709299e-08,3.8315846e-08,3.0901944e-08,5.0283973e-08,3.0945703e-08,5.2246875e-08,5.0283973e-08,1.1299458e-08,4.9710682e-08,4.3111047569987766e-08,3.3331744e-08,4.3070997442746826e-08,3.5132175e-08,4.0735205e-08,3.806404e-08
54,2023-08-10 15:00:00,2023-08-09 15:00:00,4.5511044e-08,4.7214805e-08,4.7961883e-08,4.9525056e-08,4.9710682e-08,4.9114412e-08,7.036672e-08,4.9710682e-08,5.4969078e-08,4.9710682e-08,5.779966048435291e-08,3.3331744e-08,5.31600697990826e-08,4.5570754e-08,4.2523386e-08,4.705413e-08
