unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-12-09 15:00:00,2023-12-08 21:00:00,4.969303e-09,2.4293634e-09,6.340772e-09,2.9369513e-09,3.7000447e-09,9.935889e-09,2.4293634e-09,2336.239035129547
54,2023-12-09 18:00:00,2023-12-08 21:00:00,5.3075624e-09,2.4293634e-09,4.6587494e-09,2.3661646e-09,2.4594318e-09,7.550019e-09,2.4293634e-09,2336.239035129547
54,2023-12-09 21:00:00,2023-12-08 21:00:00,5.752268e-09,2.4293634e-09,2.483912e-09,2.7745561e-09,2.4293634e-09,8.0096285e-09,2.4293634e-09,2336.239035129547
54,2024-01-02 06:00:00,2024-01-02 03:00:00,6.616073e-09,7.1358643e-09,7.1544095e-09,6.390269e-09,7.263999e-09,9.02074e-09,7.1358643e-09,2336.239035129547
54,2024-01-02 09:00:00,2024-01-02 03:00:00,6.7605903e-09,7.1358643e-09,7.112925e-09,6.3518812e-09,6.1342127e-09,7.9355695e-09,7.1358643e-09,2336.239035129547
54,2024-01-02 12:00:00,2024-01-02 03:00:00,8.783426e-09,7.1358643e-09,7.241361e-09,6.260137e-09,5.586438e-09,3.733902e-11,7.1358643e-09,2336.239035129547
54,2024-01-02 15:00:00,2024-01-02 03:00:00,7.1320283e-09,7.1358643e-09,5.1869375e-09,4.4329895e-09,3.3681324e-09,1.5987212e-12,7.1358643e-09,2336.239035129547
54,2024-01-02 18:00:00,2024-01-02 03:00:00,7.0939263e-09,7.1358643e-09,4.5659205e-09,3.914676e-09,2.2602311e-09,0.0,7.1358643e-09,2336.239035129547
54,2024-01-02 21:00:00,2024-01-02 03:00:00,7.483237e-09,7.1358643e-09,4.5544506e-09,4.3206994e-09,2.92399e-09,0.0,7.1358643e-09,2336.239035129547
54,2024-01-03 00:00:00,2024-01-02 03:00:00,7.81232e-09,7.1358643e-09,6.267184e-09,6.0173124e-09,5.91971e-09,3.1051397e-09,7.1358643e-09,2336.239035129547
54,2024-01-03 03:00:00,2024-01-02 03:00:00,7.849309e-09,7.1358643e-09,7.134899e-09,6.5484542e-09,7.1358643e-09,4.264127e-09,7.1358643e-09,2336.239035129547
54,2024-01-26 12:00:00,2024-01-26 09:00:00,0.0,5.8457212e-09,6.152956e-09,5.6407696e-09,0.0,2.1508457e-08,5.8457212e-09,2336.239035129547
54,2024-01-26 15:00:00,2024-01-26 09:00:00,2.425395e-09,5.8457212e-09,5.60361e-09,3.8017665e-09,2.1668018e-09,1.621932e-08,5.8457212e-09,2336.239035129547
54,2024-01-26 18:00:00,2024-01-26 09:00:00,4.385864e-09,5.8457212e-09,6.9047585e-09,3.2575422e-09,2.4153266e-09,1.5118255e-08,5.8457212e-09,2336.239035129547
54,2024-01-26 21:00:00,2024-01-26 09:00:00,5.2424625e-09,5.8457212e-09,7.92106e-09,3.6615602e-09,3.080027e-09,1.4025456e-08,5.8457212e-09,2336.239035129547
54,2024-01-27 00:00:00,2024-01-26 09:00:00,6.5024452e-09,5.8457212e-09,8.818468e-09,5.2838103e-09,4.496727e-09,1.2075239e-08,5.8457212e-09,2336.239035129547
54,2024-01-27 03:00:00,2024-01-26 09:00:00,6.784483e-09,5.8457212e-09,8.194258e-09,5.770984e-09,5.2933955e-09,1.1640075e-08,5.8457212e-09,2336.239035129547
54,2024-01-27 06:00:00,2024-01-26 09:00:00,6.6577086e-09,5.8457212e-09,6.792433e-09,5.6140204e-09,5.610721e-09,1.2089547e-08,5.8457212e-09,2336.239035129547
54,2024-01-27 09:00:00,2024-01-26 09:00:00,6.188914e-09,5.8457212e-09,5.8844685e-09,5.564432e-09,5.8457212e-09,1.1943566e-08,5.8457212e-09,2336.239035129547
54,2024-02-19 18:00:00,2024-02-19 15:00:00,3.992575e-09,3.7923065e-09,3.1757252e-09,3.048421e-09,1.3347687e-09,4.8022972e-09,3.7923065e-09,2336.239035129547
54,2024-02-19 21:00:00,2024-02-19 15:00:00,4.715252e-09,3.7923065e-09,3.3472063e-09,3.4425847e-09,1.8678221e-09,4.9458393e-09,3.7923065e-09,2336.239035129547
54,2024-02-20 00:00:00,2024-02-19 15:00:00,5.736761e-09,3.7923065e-09,4.6913726e-09,5.0573226e-09,2.8216356e-09,8.54541e-09,3.7923065e-09,2336.239035129547
54,2024-02-20 03:00:00,2024-02-19 15:00:00,4.499645e-09,3.7923065e-09,5.5566067e-09,5.547683e-09,3.4625407e-09,9.773517e-09,3.7923065e-09,2336.239035129547
