unique_id,ds,cutoff,y,Arima,ETS,Theta,SeasonalNaive-8,SeasonalNaive-56,Naive,fit_time_seconds
54,2023-07-17 09:00:00,2023-07-16 09:00:00,3.1801701e-09,2.7715676e-09,2.8357976e-09,2.8833314e-09,2.7715676e-09,6.885963e-10,2.7715676e-09,9062.314049005508
54,2023-08-09 18:00:00,2023-08-09 15:00:00,2.9170416e-10,3.561276e-10,2.9696454e-10,2.590209e-10,3.561276e-10,2.17932e-10,4.1426346e-10,9062.314049005508
54,2023-08-09 21:00:00,2023-08-09 15:00:00,4.9836285e-10,5.823881e-10,1.5490186e-09,9.00795e-10,5.823881e-10,1.3879538e-09,4.1426346e-10,9062.314049005508
54,2023-08-10 00:00:00,2023-08-09 15:00:00,7.4674555e-10,6.453827e-10,2.4227973e-09,2.1015059e-09,6.453827e-10,3.0817746e-09,4.1426346e-10,9062.314049005508
54,2023-08-10 03:00:00,2023-08-09 15:00:00,1.0822905e-09,7.48151e-10,2.6866496e-09,2.6446088e-09,7.48151e-10,4.6894177e-09,4.1426346e-10,9062.314049005508
54,2023-08-10 06:00:00,2023-08-09 15:00:00,1.4571989e-09,7.365857e-10,2.6696387e-09,2.7076585e-09,7.365857e-10,5.473771e-09,4.1426346e-10,9062.314049005508
54,2023-08-10 09:00:00,2023-08-09 15:00:00,1.5691873e-09,6.3388733e-10,2.2218773e-09,2.2842381e-09,6.3388733e-10,3.986453e-09,4.1426346e-10,9062.314049005508
54,2023-08-10 12:00:00,2023-08-09 15:00:00,1.0971136e-09,5.677553e-10,1.263932e-09,8.442595e-10,5.677553e-10,1.44032e-09,4.1426346e-10,9062.314049005508
54,2023-08-10 15:00:00,2023-08-09 15:00:00,3.7645642e-10,4.1426346e-10,4.2025436e-10,2.8598274e-10,4.1426346e-10,2.2689536e-10,4.1426346e-10,9062.314049005508
54,2023-09-03 00:00:00,2023-09-02 21:00:00,1.4823783e-09,1.6354422e-09,1.917047e-09,2.470558e-09,1.6354422e-09,1.1169144e-09,7.4916157e-10,9062.314049005508
54,2023-09-03 03:00:00,2023-09-02 21:00:00,2.0011572e-09,2.0663546e-09,2.2971425e-09,3.139394e-09,2.0663546e-09,1.621521e-09,7.4916157e-10,9062.314049005508
54,2023-09-03 06:00:00,2023-09-02 21:00:00,2.0459456e-09,3.0834522e-09,2.4613653e-09,3.2207481e-09,3.0834522e-09,2.017806e-09,7.4916157e-10,9062.314049005508
54,2023-09-03 09:00:00,2023-09-02 21:00:00,1.3177728e-09,2.06786e-09,2.0040631e-09,2.6989726e-09,2.06786e-09,2.0872124e-09,7.4916157e-10,9062.314049005508
54,2023-09-03 12:00:00,2023-09-02 21:00:00,8.1714524e-10,1.1080085e-09,9.015586e-10,9.970754e-10,1.1080085e-09,1.0115659e-09,7.4916157e-10,9062.314049005508
54,2023-09-03 15:00:00,2023-09-02 21:00:00,3.8852227e-10,6.380169e-10,2.7900393e-10,3.3527453e-10,6.380169e-10,2.2818993e-10,7.4916157e-10,9062.314049005508
54,2023-09-03 18:00:00,2023-09-02 21:00:00,4.1845089e-10,3.5473266e-10,1.9146004e-10,2.9969266e-10,3.5473266e-10,1.3093827e-10,7.4916157e-10,9062.314049005508
54,2023-09-03 21:00:00,2023-09-02 21:00:00,7.2576234e-10,7.4916157e-10,9.437222e-10,1.0495314e-09,7.4916157e-10,6.1297417e-10,7.4916157e-10,9062.314049005508
54,2023-09-27 06:00:00,2023-09-27 03:00:00,3.727527e-09,2.9817533e-09,4.3843507e-09,4.0011106e-09,2.9817533e-09,2.4192757e-09,4.1551864e-09,9062.314049005508
54,2023-09-27 09:00:00,2023-09-27 03:00:00,1.6634238e-09,3.0234566e-09,3.435562e-09,3.333674e-09,3.0234566e-09,2.4947664e-09,4.1551864e-09,9062.314049005508
54,2023-09-27 12:00:00,2023-09-27 03:00:00,1.154824e-09,1.2957049e-09,1.3417141e-09,1.2286595e-09,1.2957049e-09,9.911229e-10,4.1551864e-09,9062.314049005508
54,2023-09-27 15:00:00,2023-09-27 03:00:00,4.726837e-10,2.448917e-10,4.2536544e-10,4.1100168e-10,2.448917e-10,2.1156918e-10,4.1551864e-09,9062.314049005508
54,2023-09-27 18:00:00,2023-09-27 03:00:00,3.1614564e-10,1.9871581e-10,4.2467926e-10,3.6842981e-10,1.9871581e-10,1.886107e-10,4.1551864e-09,9062.314049005508
54,2023-09-27 21:00:00,2023-09-27 03:00:00,4.7568305e-10,7.76374e-10,1.6458838e-09,1.2939303e-09,7.76374e-10,1.1821426e-09,4.1551864e-09,9062.314049005508
54,2023-09-28 00:00:00,2023-09-27 03:00:00,5.943579e-10,3.6538288e-09,3.8414334e-09,3.0424754e-09,3.6538288e-09,3.4546839e-09,4.1551864e-09,9062.314049005508
54,2023-09-28 03:00:00,2023-09-27 03:00:00,6.717537e-10,4.1551864e-09,4.153265e-09,3.8968797e-09,4.1551864e-09,3.493247e-09,4.1551864e-09,9062.314049005508
54,2023-10-21 12:00:00,2023-10-21 09:00:00,4.433625e-10,4.5053605e-10,7.578482e-10,5.3006616e-10,4.5053605e-10,4.927625e-10,1.3477176e-09,9062.314049005508
54,2023-10-21 15:00:00,2023-10-21 09:00:00,1.9419123e-10,1.3249458e-10,3.776834e-10,1.7815906e-10,1.3249458e-10,1.9032807e-10,1.3477176e-09,9062.314049005508
54,2023-10-21 18:00:00,2023-10-21 09:00:00,1.7049788e-10,2.4237357e-10,3.230268e-10,1.5896431e-10,2.4237357e-10,1.8620448e-10,1.3477176e-09,9062.314049005508
54,2023-10-21 21:00:00,2023-10-21 09:00:00,6.4205585e-10,1.1472082e-09,8.5410234e-10,5.548719e-10,1.1472082e-09,4.1627135e-10,1.3477176e-09,9062.314049005508
54,2023-10-22 00:00:00,2023-10-21 09:00:00,9.716811e-10,1.570665e-09,1.2428967e-09,1.2902633e-09,1.570665e-09,6.8080047e-10,1.3477176e-09,9062.314049005508
54,2023-10-22 03:00:00,2023-10-21 09:00:00,9.411792e-10,1.4639829e-09,1.3646486e-09,1.6383436e-09,1.4639829e-09,9.457891e-10,1.3477176e-09,9062.314049005508
54,2023-10-22 06:00:00,2023-10-21 09:00:00,1.1371073e-09,1.6227352e-09,1.509792e-09,1.6851006e-09,1.6227352e-09,9.6226e-10,1.3477176e-09,9062.314049005508
54,2023-10-22 09:00:00,2023-10-21 09:00:00,1.1488814e-09,1.3477176e-09,1.4880133e-09,1.413915e-09,1.3477176e-09,1.0726054e-09,1.3477176e-09,9062.314049005508
54,2023-11-14 18:00:00,2023-11-14 15:00:00,4.918609e-10,5.50924e-10,3.7378514e-10,2.5667665e-10,5.50924e-10,1.9378317e-10,3.2304573e-10,9062.314049005508
54,2023-11-14 21:00:00,2023-11-14 15:00:00,8.348345e-10,1.0603467e-09,1.2805066e-09,8.873062e-10,1.0603467e-09,9.43569e-10,3.2304573e-10,9062.314049005508
54,2023-11-15 00:00:00,2023-11-14 15:00:00,1.2441116e-09,1.6692103e-09,3.1289957e-09,2.0351878e-09,1.6692103e-09,1.6407017e-09,3.2304573e-10,9062.314049005508
54,2023-11-15 03:00:00,2023-11-14 15:00:00,1.3819963e-09,2.5010012e-09,3.1864191e-09,2.5560065e-09,2.5010012e-09,2.0784103e-09,3.2304573e-10,9062.314049005508
54,2023-11-15 06:00:00,2023-11-14 15:00:00,1.4440994e-09,2.4167244e-09,2.9790728e-09,2.6192115e-09,2.4167244e-09,2.3778832e-09,3.2304573e-10,9062.314049005508
54,2023-11-15 09:00:00,2023-11-14 15:00:00,1.3521966e-09,2.5460951e-09,2.4901994e-09,2.2049544e-09,2.5460951e-09,1.7753172e-09,3.2304573e-10,9062.314049005508
